-0.604891,11.234894,3.983706
-0.610529,11.225183,3.934983
-0.616162,11.215300,3.886295
-0.621795,11.205417,3.837606
-0.627429,11.195534,3.788917
-0.633062,11.185651,3.740229
-0.638696,11.175768,3.691540
-0.644329,11.165885,3.642851
-0.649962,11.156002,3.594163
-0.655596,11.146119,3.545474
-0.661227,11.136150,3.496803
-0.666859,11.126182,3.448131
-0.672573,11.116128,3.399487
-0.678287,11.106074,3.350842
-0.684002,11.096021,3.302198
-0.689799,11.085881,3.253582
-0.695596,11.075742,3.204965
-0.701393,11.065602,3.156348
-0.707188,11.055378,3.107749
-0.712983,11.045154,3.059150
-0.718778,11.034929,3.010551
-0.724569,11.024533,2.961988
-0.730359,11.014137,2.913425
-0.736233,11.003656,2.864890
-0.742104,10.993090,2.816373
-0.747975,10.982523,2.767856
-0.753844,10.971871,2.719358
-0.759713,10.961220,2.670859
-0.765579,10.950483,2.622379
-0.771442,10.939576,2.573937
-0.777304,10.928669,2.525495
-0.783166,10.917762,2.477052
-0.789028,10.906855,2.428610
-0.794888,10.895863,2.380186
-0.800747,10.884871,2.331763
-0.806607,10.873878,2.283339
-0.812467,10.862886,2.234916
-0.818409,10.851809,2.186522
-0.824351,10.840731,2.138128
-0.830291,10.829568,2.089753
-0.836228,10.818320,2.041398
-0.842165,10.807073,1.993042
-0.848182,10.795655,1.944737
-0.854199,10.784238,1.896431
-0.860215,10.772820,1.848125
-0.866229,10.761318,1.799839
-0.872244,10.749816,1.751554
-0.878255,10.738229,1.703288
-0.884265,10.726557,1.655042
-0.890271,10.714800,1.606817
-0.896360,10.702958,1.558622
-0.902445,10.691031,1.510449
-0.908531,10.679105,1.462275
-0.914617,10.667178,1.414101
-0.920702,10.655252,1.365927
-0.926788,10.643325,1.317753
-0.932874,10.631398,1.269580
-0.938960,10.619472,1.221406
-0.945045,10.607545,1.173232
-0.951131,10.595618,1.125058
-0.957217,10.583692,1.076885
-0.963302,10.571765,1.028711
-0.969385,10.559753,0.980558
-0.975468,10.547742,0.932405
-0.981633,10.535645,0.884283
-0.987795,10.523465,0.836182
-0.993956,10.511285,0.788082
-1.000115,10.499020,0.740003
-1.006272,10.486670,0.691944
-1.012425,10.474235,0.643908
-1.018657,10.461631,0.595925
-1.024889,10.449027,0.547943
-1.031121,10.436423,0.499960
-1.037352,10.423820,0.451978
-1.043584,10.411216,0.403995
-1.049816,10.398612,0.356013
-1.056048,10.386008,0.308030
-1.062277,10.373321,0.260070
-1.068506,10.360633,0.212109
-1.074815,10.347860,0.164182
-1.081125,10.335088,0.116254
-1.087593,10.322062,0.068416
-1.094061,10.309037,0.020577
-1.100523,10.295843,-0.027216
-1.106984,10.282649,-0.075009
-1.113446,10.269455,-0.122802
-1.119908,10.256261,-0.170595
-1.126370,10.243067,-0.218388
-1.132831,10.229873,-0.266181
-1.139293,10.216679,-0.313974
-1.145755,10.203485,-0.361767
-1.152217,10.190290,-0.409560
-1.158678,10.177096,-0.457353
-1.165137,10.163818,-0.505123
-1.171673,10.150373,-0.552836
-1.178292,10.136927,-0.600537
-1.184911,10.123481,-0.648238
-1.191610,10.109951,-0.695904
-1.198309,10.096421,-0.743570
-1.205008,10.082891,-0.791236
-1.211707,10.069362,-0.838902
-1.218406,10.055832,-0.886568
-1.225105,10.042302,-0.934235
-1.231804,10.028772,-0.981901
-1.238503,10.015243,-1.029567
-1.245201,10.001713,-1.077233
-1.251897,9.988099,-1.124876
-1.258756,9.974401,-1.172471
-1.265694,9.960620,-1.220031
-1.272632,9.946838,-1.267591
-1.279570,9.933057,-1.315150
-1.286508,9.919275,-1.362710
-1.293446,9.905494,-1.410269
-1.300384,9.891712,-1.457829
-1.307322,9.877931,-1.505389
-1.314260,9.864149,-1.552948
-1.321198,9.850368,-1.600508
-1.328137,9.836586,-1.648067
-1.335075,9.822804,-1.695627
-1.342013,9.809023,-1.743187
-1.348951,9.795241,-1.790746
-1.355889,9.781460,-1.838306
-1.362827,9.767678,-1.885866
-1.369765,9.753897,-1.933425
-1.376786,9.740115,-1.980973
-1.383970,9.726250,-2.028471
-1.391149,9.712300,-2.075946
-1.398329,9.698351,-2.123421
-1.405675,9.684402,-2.170871
-1.413020,9.670452,-2.218320
-1.420365,9.656503,-2.265770
-1.427711,9.642553,-2.313220
-1.435056,9.628604,-2.360669
-1.442402,9.614655,-2.408119
-1.449747,9.600705,-2.455568
-1.457093,9.586756,-2.503018
-1.464438,9.572806,-2.550467
-1.471784,9.558857,-2.597917
-1.479129,9.544908,-2.645367
-1.486557,9.530958,-2.692803
-1.494068,9.517009,-2.740227
-1.501579,9.503059,-2.787650
-1.509173,9.489110,-2.835061
-1.516767,9.475161,-2.882471
-1.524361,9.461211,-2.929882
-1.531954,9.447262,-2.977292
-1.539548,9.433312,-3.024703
-1.547142,9.419363,-3.072113
-1.554736,9.405414,-3.119524
-1.562329,9.391464,-3.166934
-1.569923,9.377515,-3.214345
-1.577517,9.363565,-3.261755
-1.585111,9.349616,-3.309166
-1.592704,9.335667,-3.356576
-1.600298,9.321717,-3.403987
-1.607892,9.307768,-3.451397
-1.615486,9.293818,-3.498808
-1.623079,9.279869,-3.546218
-1.630673,9.265920,-3.593629
-1.638267,9.251970,-3.641039
-1.645861,9.238021,-3.688450
-1.653454,9.224072,-3.735860
-1.661048,9.210122,-3.783271
-1.668642,9.196173,-3.830681
-1.676236,9.182223,-3.878092
-1.683829,9.168274,-3.925502
-1.691423,9.154325,-3.972913
-1.699100,9.140375,-4.020309
-1.706855,9.126342,-4.067669
-1.714606,9.112225,-4.115004
-1.722358,9.098107,-4.162339
-1.730274,9.083990,-4.209647
-1.738351,9.069789,-4.256903
-1.746585,9.055421,-4.304080
-1.754897,9.040969,-4.351219
-1.763291,9.026517,-4.398344
-1.771685,9.012065,-4.445468
-1.780075,8.997530,-4.492567
-1.788464,8.982995,-4.539666
-1.796854,8.968460,-4.586765
-1.805243,8.953925,-4.633864
-1.813633,8.939390,-4.680964
-1.822023,8.924855,-4.728063
-1.830412,8.910320,-4.775162
-1.838802,8.895785,-4.822261
-1.847191,8.881250,-4.869360
-1.855581,8.866715,-4.916459
-1.863971,8.852180,-4.963558
-1.872360,8.837646,-5.010657
-1.880750,8.823111,-5.057756
-1.889139,8.808576,-5.104856
-1.897529,8.794041,-5.151955
-1.905918,8.779506,-5.199054
-1.914308,8.764971,-5.246153
-1.922698,8.750436,-5.293252
-1.931087,8.735901,-5.340351
-1.939477,8.721366,-5.387450
-1.947866,8.706831,-5.434549
-1.956256,8.692296,-5.481648
-1.964646,8.677761,-5.528748
-1.973035,8.663226,-5.575847
-1.981425,8.648691,-5.622946
-1.989814,8.634156,-5.670045
-1.998204,8.619621,-5.717144
-2.006593,8.605086,-5.764243
-2.014983,8.590551,-5.811342
-2.023372,8.576016,-5.858441
-2.031762,8.561481,-5.905540
-2.040316,8.546947,-5.952610
-2.048870,8.532412,-5.999680
-2.057424,8.517877,-6.046749
-2.065978,8.503342,-6.093819
-2.074769,8.488640,-6.140793
-2.083560,8.473938,-6.187767
-2.092432,8.459236,-6.234726
-2.101305,8.444534,-6.281685
-2.110178,8.429832,-6.328644
-2.119051,8.415131,-6.375603
-2.127923,8.400429,-6.422562
-2.136796,8.385727,-6.469521
-2.145751,8.371025,-6.516464
-2.154706,8.356323,-6.563407
-2.163661,8.341621,-6.610350
-2.172697,8.326920,-6.657278
-2.181816,8.312218,-6.704189
-2.191016,8.297516,-6.751085
-2.200299,8.282814,-6.797964
-2.209581,8.268112,-6.844843
-2.218863,8.253410,-6.891723
-2.228146,8.238708,-6.938602
-2.237428,8.224007,-6.985481
-2.246710,8.209305,-7.032361
-2.255993,8.194603,-7.079240
-2.265275,8.179901,-7.126119
-2.274557,8.165199,-7.172998
-2.283840,8.150497,-7.219878
-2.293122,8.135796,-7.266757
-2.302404,8.121094,-7.313636
-2.311687,8.106392,-7.360516
-2.320969,8.091690,-7.407395
-2.330251,8.076988,-7.454274
-2.339534,8.062286,-7.501153
-2.348816,8.047585,-7.548033
-2.358099,8.032883,-7.594912
-2.367381,8.018181,-7.641791
-2.376663,8.003479,-7.688671
-2.385946,7.988777,-7.735550
-2.395228,7.974075,-7.782429
-2.404510,7.959373,-7.829309
-2.413793,7.944672,-7.876188
-2.423239,7.929970,-7.923035
-2.432837,7.915101,-7.969798
-2.442513,7.900149,-8.016519
-2.452188,7.885197,-8.063239
-2.462015,7.870078,-8.109875
-2.471924,7.854959,-8.156493
-2.481909,7.839758,-8.203068
-2.491894,7.824556,-8.249642
-2.501878,7.809355,-8.296217
-2.511939,7.794070,-8.342749
-2.521999,7.778785,-8.389280
-2.532059,7.763500,-8.435812
-2.542120,7.748215,-8.482344
-2.552180,7.732930,-8.528875
-2.562240,7.717645,-8.575407
-2.572295,7.702277,-8.621912
-2.582350,7.686909,-8.668417
-2.592393,7.671375,-8.714869
-2.602436,7.655841,-8.761322
-2.612560,7.640307,-8.807757
-2.622679,7.624690,-8.854166
-2.632791,7.608990,-8.900548
-2.642898,7.593208,-8.946903
-2.653005,7.577425,-8.993258
-2.663112,7.561643,-9.039614
-2.673299,7.545861,-9.085951
-2.683481,7.529995,-9.132261
-2.693657,7.514048,-9.178544
-2.703833,7.498100,-9.224827
-2.714009,7.482152,-9.271110
-2.724185,7.466204,-9.317392
-2.734361,7.450256,-9.363675
-2.744617,7.434309,-9.409941
-2.754874,7.418361,-9.456206
-2.765131,7.402413,-9.502472
-2.775381,7.386382,-9.548710
-2.785632,7.370351,-9.594948
-2.795882,7.354321,-9.641186
-2.806127,7.338207,-9.687396
-2.816371,7.322094,-9.733606
-2.826615,7.305981,-9.779817
-2.836860,7.289867,-9.826027
-2.847098,7.273672,-9.872210
-2.857337,7.257476,-9.918392
-2.867649,7.241198,-9.964530
-2.877962,7.224919,-10.010668
-2.888275,7.208641,-10.056806
-2.898588,7.192363,-10.102943
-2.908900,7.176085,-10.149081
-2.919213,7.159806,-10.195219
-2.929526,7.143528,-10.241357
-2.939839,7.127250,-10.287495
-2.950152,7.110971,-10.333632
-2.960458,7.094611,-10.379742
-2.970765,7.078250,-10.425851
-2.981071,7.061889,-10.471960
-2.991378,7.045528,-10.518069
-3.001685,7.029168,-10.564178
-3.011991,7.012807,-10.610288
-3.022298,6.996446,-10.656397
-3.032604,6.980085,-10.702506
-3.042905,6.963642,-10.748588
-3.053205,6.947199,-10.794669
-3.063506,6.930756,-10.840751
-3.073806,6.914312,-10.886832
-3.084180,6.897787,-10.932868
-3.094555,6.881261,-10.978904
-3.104929,6.864735,-11.024940
-3.115303,6.848209,-11.070975
-3.125678,6.831684,-11.117011
-3.136052,6.815158,-11.163047
-3.146426,6.798632,-11.209083
-3.156801,6.782106,-11.255118
-3.167175,6.765581,-11.301154
-3.177703,6.748972,-11.347125
-3.188232,6.732364,-11.393096
-3.198834,6.715674,-11.439020
-3.209436,6.698984,-11.484944
-3.220272,6.682211,-11.530784
-3.231108,6.665438,-11.576623
-3.241937,6.648583,-11.622434
-3.252767,6.631729,-11.668244
-3.263596,6.614874,-11.714055
-3.274425,6.598019,-11.759866
-3.285407,6.581082,-11.805610
-3.296389,6.564146,-11.851354
-3.307371,6.547209,-11.897098
-3.318353,6.530272,-11.942842
-3.329335,6.513335,-11.988585
-3.340317,6.496398,-12.034329
-3.351299,6.479462,-12.080073
-3.362274,6.462443,-12.125789
-3.373250,6.445424,-12.171504
-3.384384,6.428405,-12.217181
-3.395519,6.411386,-12.262858
-3.406806,6.394286,-12.308467
-3.418085,6.377103,-12.354047
-3.429365,6.359920,-12.399627
-3.440724,6.342737,-12.445187
-3.452083,6.325554,-12.490746
-3.463522,6.308372,-12.536286
-3.475033,6.291107,-12.581778
-3.486544,6.273842,-12.627269
-3.498055,6.256577,-12.672760
-3.509565,6.239312,-12.718251
-3.521076,6.222047,-12.763742
-3.532587,6.204782,-12.809234
-3.544098,6.187518,-12.854725
-3.555609,6.170253,-12.900216
-3.567120,6.152988,-12.945707
-3.578630,6.135723,-12.991199
-3.590141,6.118458,-13.036690
-3.601652,6.101193,-13.082181
-3.613163,6.083929,-13.127672
-3.624674,6.066664,-13.173163
-3.636185,6.049399,-13.218655
-3.647696,6.032134,-13.264146
-3.659206,6.014869,-13.309637
-3.670717,5.997604,-13.355128
-3.682228,5.980340,-13.400620
-3.693739,5.963075,-13.446111
-3.705250,5.945810,-13.491602
-3.716761,5.928545,-13.537093
-3.728271,5.911280,-13.582584
-3.739782,5.894015,-13.628076
-3.751293,5.876750,-13.673567
-3.762804,5.859486,-13.719058
-3.774315,5.842221,-13.764549
-3.785826,5.824956,-13.810040
-3.797337,5.807691,-13.855532
-3.808847,5.790426,-13.901023
-3.820358,5.773161,-13.946514
-3.831869,5.755897,-13.992005
-3.843459,5.738632,-14.037477
-3.855050,5.721367,-14.082948
-3.866640,5.704102,-14.128419
-3.878230,5.686837,-14.173890
-3.889820,5.669572,-14.219361
-3.901411,5.652308,-14.264832
-3.913001,5.635043,-14.310304
-3.924591,5.617778,-14.355775
-3.936181,5.600513,-14.401246
-3.947772,5.583248,-14.446717
-3.959362,5.565983,-14.492188
-3.970952,5.548718,-14.537660
-3.982542,5.531454,-14.583131
-3.994133,5.514189,-14.628602
-4.005723,5.496924,-14.674073
-4.017313,5.479659,-14.719544
-4.028903,5.462394,-14.765016
-4.040572,5.445129,-14.810466
-4.052242,5.427865,-14.855916
-4.064070,5.410600,-14.901325
-4.075898,5.393335,-14.946734
-4.087726,5.376070,-14.992144
-4.099554,5.358805,-15.037553
-4.111461,5.341540,-15.082942
-4.123369,5.324275,-15.128331
-4.135276,5.307011,-15.173720
-4.147184,5.289746,-15.219110
-4.159091,5.272481,-15.264499
-4.170999,5.255216,-15.309888
-4.182907,5.237951,-15.355277
-4.194814,5.220686,-15.400666
-4.206722,5.203422,-15.446055
-4.218629,5.186157,-15.491445
-4.230537,5.168892,-15.536834
-4.242445,5.151627,-15.582223
-4.254352,5.134362,-15.627612
-4.266260,5.117097,-15.673001
-4.278167,5.099833,-15.718390
-4.290075,5.082568,-15.763780
-4.301982,5.065303,-15.809169
-4.313890,5.048038,-15.854558
-4.325798,5.030773,-15.899947
-4.337705,5.013508,-15.945336
-4.349613,4.996243,-15.990726
-4.361520,4.978979,-16.036114
-4.373428,4.961714,-16.081503
-4.385335,4.944449,-16.126892
-4.397251,4.927266,-16.172310
-4.409166,4.910083,-16.217728
-4.421081,4.892900,-16.263145
-4.432996,4.875718,-16.308563
-4.444911,4.858535,-16.353981
-4.456827,4.841352,-16.399399
-4.468742,4.824169,-16.444817
-4.480657,4.806986,-16.490234
-4.492572,4.789804,-16.535652
-4.504488,4.772621,-16.581070
-4.516403,4.755438,-16.626488
-4.528318,4.738255,-16.671906
-4.540233,4.721072,-16.717323
-4.552148,4.703889,-16.762741
-4.564064,4.686707,-16.808159
-4.575979,4.669524,-16.853577
-4.587894,4.652341,-16.898994
-4.599809,4.635158,-16.944412
-4.611724,4.617975,-16.989830
-4.623640,4.600792,-17.035248
-4.635555,4.583610,-17.080666
-4.647470,4.566427,-17.126083
-4.659385,4.549244,-17.171501
-4.671300,4.532061,-17.216919
-4.683216,4.514878,-17.262337
-4.695131,4.497695,-17.307755
-4.707046,4.480513,-17.353172
-4.718968,4.463412,-17.398619
-4.730891,4.446311,-17.444065
-4.742821,4.429292,-17.489540
-4.754751,4.412273,-17.535015
-4.766688,4.395337,-17.580519
-4.778626,4.378400,-17.626022
-4.790564,4.361463,-17.671526
-4.802516,4.344690,-17.717087
-4.814468,4.327918,-17.762648
-4.826421,4.311145,-17.808208
-4.838373,4.294372,-17.853769
-4.850326,4.277599,-17.899330
-4.862278,4.260827,-17.944891
-4.874230,4.244054,-17.990452
-4.886183,4.227281,-18.036013
-4.898135,4.210508,-18.081573
-4.910088,4.193736,-18.127134
-4.922040,4.176963,-18.172695
-4.933992,4.160190,-18.218256
-4.945945,4.143417,-18.263817
-4.957897,4.126645,-18.309378
-4.969850,4.109872,-18.354939
-4.981802,4.093099,-18.400499
-4.993754,4.076326,-18.446060
-5.005707,4.059554,-18.491621
-5.017659,4.042781,-18.537182
-5.029612,4.026008,-18.582743
-5.041572,4.009318,-18.628332
-5.053539,3.992710,-18.673950
-5.065506,3.976102,-18.719568
-5.077481,3.959576,-18.765213
-5.089456,3.943050,-18.810858
-5.101438,3.926607,-18.856531
-5.113434,3.910329,-18.902260
-5.125430,3.894050,-18.947989
-5.137426,3.877772,-18.993717
-5.149423,3.861493,-19.039446
-5.161419,3.845215,-19.085175
-5.173415,3.828936,-19.130903
-5.185419,3.812740,-19.176659
-5.197430,3.796627,-19.222443
-5.209455,3.780679,-19.268280
-5.221480,3.764731,-19.314117
-5.233446,3.749031,-19.360056
-5.245419,3.733414,-19.406021
-5.257244,3.717963,-19.452080
-5.269070,3.702513,-19.498138
-5.280902,3.687145,-19.544224
-5.292741,3.671860,-19.590334
-5.304580,3.656575,-19.636444
-5.316425,3.641374,-19.682581
-5.328278,3.626255,-19.728743
-5.340056,3.611220,-19.774950
-5.351834,3.596184,-19.821157
-5.363613,3.581149,-19.867365
-5.375391,3.566113,-19.913572
-5.387169,3.551078,-19.959780
-5.398948,3.536043,-20.005987
-5.410645,3.521007,-20.052216
-5.422343,3.505972,-20.098444
-5.434047,3.491020,-20.144699
-5.445751,3.476068,-20.190954
-5.457381,3.461199,-20.237253
-5.468936,3.446414,-20.283598
-5.480416,3.431712,-20.329988
-5.491897,3.417010,-20.376379
-5.503302,3.402391,-20.422813
-5.514632,3.387856,-20.469294
-5.525962,3.373321,-20.515774
-5.537218,3.358869,-20.562298
-5.548391,3.344418,-20.608841
-5.559565,3.329966,-20.655384
-5.570588,3.315682,-20.702015
-5.581535,3.301481,-20.748690
-5.592407,3.287364,-20.795406
-5.603202,3.273331,-20.842167
-5.613758,3.259381,-20.889008
-5.624319,3.245515,-20.935871
-5.634727,3.231817,-20.982819
-5.645134,3.218120,-21.029766
-5.655470,3.204590,-21.076778
-5.665652,3.191228,-21.123873
-5.675757,3.177950,-21.171007
-5.685784,3.164756,-21.218182
-5.695578,3.151815,-21.265474
-5.705371,3.138875,-21.312767
-5.715165,3.125934,-21.360060
-5.724807,3.113246,-21.407452
-5.734371,3.100642,-21.454882
-5.743782,3.088292,-21.502409
-5.753192,3.075942,-21.549936
-5.762603,3.063592,-21.597464
-5.771939,3.051411,-21.645050
-5.781038,3.039485,-21.692747
-5.790061,3.027727,-21.740499
-5.799000,3.015970,-21.788269
-5.807784,3.004468,-21.836128
-5.816488,2.993050,-21.884024
-5.825111,2.981718,-21.931953
-5.833655,2.970470,-21.979918
-5.842118,2.959307,-22.027916
-5.850504,2.948315,-22.075966
-5.858809,2.937408,-22.124050
-5.867034,2.926586,-22.172167
-5.875258,2.915764,-22.220284
-5.883483,2.904942,-22.268400
-5.891630,2.894290,-22.316568
-5.899611,2.883724,-22.364782
-5.907593,2.873158,-22.412996
-5.915575,2.862592,-22.461210
-5.923560,2.852111,-22.509443
-5.931463,2.841715,-22.557709
-5.939285,2.831405,-22.606005
-5.947107,2.821095,-22.654301
-5.954679,2.810870,-22.702654
-5.962169,2.800730,-22.751040
-5.969659,2.790591,-22.799425
-5.976983,2.780537,-22.847853
-5.984222,2.770483,-22.896294
-5.991462,2.760429,-22.944735
-5.998619,2.750461,-22.993206
-6.005610,2.740578,-23.041719
-6.012518,2.730781,-23.090261
-6.019259,2.721069,-23.138844
-6.025665,2.711528,-23.187506
-6.031989,2.702074,-23.236195
-6.037639,2.692962,-23.285032
-6.043206,2.683936,-23.333895
-6.048521,2.675081,-23.382816
-6.053412,2.666485,-23.431828
-6.058136,2.658061,-23.480886
-6.062177,2.649808,-23.530035
-6.066047,2.641642,-23.579212
-6.069232,2.633734,-23.628481
-6.072163,2.626085,-23.677805
-6.074664,2.618608,-23.727179
-6.076993,2.611304,-23.776587
-6.078549,2.604432,-23.826088
-6.079845,2.597646,-23.875608
-6.080969,2.590946,-23.925144
-6.081575,2.584507,-23.974724
-6.081834,2.578240,-24.024328
-6.081834,2.571974,-24.073935
-6.081661,2.565880,-24.123562
-6.080967,2.560133,-24.173225
-6.080013,2.554473,-24.222895
-6.078452,2.549073,-24.272577
-6.076630,2.543760,-24.322260
-6.074547,2.538534,-24.371943
-6.072291,2.533394,-24.421627
-6.069774,2.528341,-24.471308
-6.066996,2.523462,-24.520992
-6.063437,2.518843,-24.570652
-6.059442,2.514486,-24.620302
-6.055012,2.510302,-24.669930
-6.050409,2.506205,-24.719549
-6.045545,2.502282,-24.769157
-6.040507,2.498446,-24.818754
-6.035120,2.494871,-24.868334
-6.029561,2.491383,-24.917902
-6.023740,2.487982,-24.967445
-6.017833,2.484668,-25.016985
-6.011839,2.481442,-25.066519
-6.005845,2.478215,-25.116053
-5.999850,2.474989,-25.165586
-5.993769,2.471762,-25.215111
-5.987601,2.468623,-25.264629
-5.981433,2.465483,-25.314148
-5.975092,2.462431,-25.363649
-5.968663,2.459466,-25.413145
-5.962234,2.456501,-25.462641
-5.955719,2.453535,-25.512125
-5.949204,2.450570,-25.561609
-5.942342,2.447866,-25.611063
-5.935394,2.445162,-25.660503
-5.928272,2.442545,-25.709925
-5.920719,2.440016,-25.759287
-5.912820,2.437573,-25.808599
-5.904662,2.435392,-25.857882
-5.896245,2.433298,-25.907124
-5.887741,2.431292,-25.956354
-5.878893,2.429372,-26.005527
-5.869787,2.427540,-26.054657
-5.860682,2.425708,-26.103786
-5.851318,2.423963,-26.152870
-5.841269,2.422305,-26.201822
-5.831221,2.420647,-26.250774
-5.820148,2.419164,-26.299511
-5.808311,2.417855,-26.348072
-5.795710,2.416721,-26.396444
-5.782772,2.415673,-26.444731
-5.769076,2.414801,-26.492811
-5.755128,2.414016,-26.540819
-5.741013,2.413230,-26.588779
-5.726729,2.412532,-26.636690
-5.712028,2.412009,-26.684477
-5.697160,2.411485,-26.732212
-5.682208,2.411049,-26.779922
-5.667006,2.410700,-26.827555
-5.651722,2.410438,-26.875160
-5.636188,2.410351,-26.922686
-5.620654,2.410263,-26.970211
-5.604954,2.410176,-27.017683
-5.588841,2.410263,-27.065016
-5.572728,2.410351,-27.112349
-5.556449,2.410525,-27.159624
-5.540006,2.410787,-27.206842
-5.523398,2.411136,-27.254002
-5.506626,2.411485,-27.301104
-5.489772,2.411921,-27.348175
-5.472918,2.412358,-27.395247
-5.455899,2.412881,-27.442259
-5.438717,2.413405,-27.489210
-5.421453,2.413928,-27.536133
-5.404108,2.414539,-27.583023
-5.386436,2.415237,-27.629791
-5.368763,2.415935,-27.676559
-5.350522,2.416721,-27.723106
-5.332118,2.417593,-27.769588
-5.313472,2.418553,-27.815971
-5.294664,2.419513,-27.862289
-5.275373,2.420560,-27.908405
-5.256082,2.421607,-27.954521
-5.236631,2.422742,-28.000568
-5.217099,2.423876,-28.046581
-5.197248,2.425098,-28.092455
-5.177236,2.426319,-28.138260
-5.157225,2.427541,-28.184065
-5.136816,2.428937,-28.229689
-5.116010,2.430333,-28.275133
-5.095125,2.431730,-28.320541
-5.073610,2.433300,-28.365648
-5.051782,2.434958,-28.410601
-5.029408,2.436703,-28.455280
-5.006723,2.438535,-28.499800
-4.983807,2.440454,-28.544197
-4.960660,2.442374,-28.588474
-4.936899,2.444467,-28.632418
-4.912911,2.446648,-28.676233
-4.888467,2.448916,-28.719791
-4.863797,2.451272,-28.763218
-4.838976,2.453627,-28.806559
-4.813779,2.456069,-28.849676
-4.788208,2.458512,-28.892572
-4.762193,2.461129,-28.935192
-4.736032,2.463833,-28.977716
-4.709722,2.466537,-29.020149
-4.683194,2.469328,-29.062439
-4.656300,2.472206,-29.104492
-4.629186,2.475084,-29.146404
-4.601783,2.478049,-29.188122
-4.574237,2.481102,-29.229738
-4.546692,2.484154,-29.271355
-4.518929,2.487207,-29.312826
-4.490880,2.490346,-29.354099
-4.462831,2.493486,-29.395372
